order_id,order_date,supplier_name,supplier_city,destination_city,product_category,transport_mode,distance_km,promised_delivery_days,actual_delivery_days,delay_days,shipment_cost_inr,quantity_units,disruption_cause,disruption_label,rainfall_mm,temperature_celsius,wind_speed_kmh,severity_score,weather_anomaly_score,sentiment_score,disruption_signal,composite_risk_score,delivery_reliability_score,regional_risk_index,strike_incidents_3yr,financial_stability_score,historical_disruption_count,rolling_7d_delay,rolling_14d_delay,lag1_delay,lag2_delay,transport_mode_enc,product_category_enc,supplier_city_enc,destination_city_enc,lstm_disruption_prob
ORD00027,2021-02-28,BHEL Components,Jaipur,Chennai,Automotive Parts,Road+Rail,1895.2,6,7,1,426414.56,571,,0,0.0,31.1,19.4,0,0,0.0,0.0,0.562,0.649,0.344,5,0.344,0.0,5.428571428571429,7.928571428571429,0.0,0.0,3,1,7,3,0.35620052
ORD00027,2021-02-28,BHEL Components,Jaipur,Chennai,Automotive Parts,Road+Rail,1999.3,7,10,3,426414.56,571,,0,0.0,31.1,19.4,0,0,0.0,0.0,0.305,0.98,0.399,0,0.529,0.0,4.571428571428571,8.142857142857142,1.0,0.0,3,1,7,3,0.15864114
ORD01620,2021-03-06,Mahindra Parts Ltd,Jaipur,Bhopal,Chemical Compounds,Rail,506.4,2,17,15,495601.2,2888,Accident,1,0.0,34.4,18.1,0,0,0.0,0.0,0.489,0.551,0.563,1,0.509,0.0,5.285714285714286,9.0,3.0,1.0,1,2,7,2,0.3174563
ORD01620,2021-03-06,Mahindra Parts Ltd,Jaipur,Bhopal,Chemical Compounds,Rail,494.6,3,6,3,495601.2,2888,Accident,1,0.0,34.4,18.1,0,0,0.0,0.0,0.496,0.706,0.597,2,0.389,0.0,4.857142857142857,9.142857142857142,15.0,3.0,1,2,7,2,0.7676804
ORD01620,2021-03-06,Mahindra Parts Ltd,Jaipur,Bhopal,Chemical Compounds,Rail,493.4,3,12,9,495601.2,2888,Accident,1,0.0,34.4,18.1,0,0,0.0,0.0,0.218,0.862,0.414,2,0.954,0.0,4.428571428571429,8.5,3.0,15.0,1,2,7,2,0.86874294
ORD01620,2021-03-06,Mahindra Parts Ltd,Jaipur,Bhopal,Chemical Compounds,Rail,500.9,2,4,2,495601.2,2888,Accident,1,0.0,34.4,18.1,0,0,0.0,0.0,0.374,0.734,0.314,2,0.505,0.0,4.714285714285714,7.928571428571429,9.0,3.0,1,2,7,2,0.6072906
ORD01546,2021-03-15,Reliance Logistics,Jaipur,Pune,Textiles,Road,1307.8,5,5,0,406935.64,2097,,0,0.0,32.2,11.9,0,0,0.0,0.0,0.202,0.924,0.169,0,0.66,0.0,4.714285714285714,6.357142857142857,2.0,9.0,2,9,7,13,0.61918616
ORD01546,2021-03-15,Reliance Logistics,Jaipur,Pune,Textiles,Road,1262.6,5,9,4,406935.64,2097,,0,0.0,32.2,11.9,0,0,0.0,0.0,0.355,0.684,0.374,0,0.531,0.0,5.142857142857143,5.285714285714286,0.0,2.0,2,9,7,13,0.35101485
ORD01546,2021-03-15,Reliance Logistics,Jaipur,Pune,Textiles,Road,1279.2,6,6,0,406935.64,2097,,0,0.0,32.2,11.9,0,0,0.0,0.0,0.281,0.748,0.358,3,0.825,0.0,4.714285714285714,4.642857142857143,4.0,0.0,2,9,7,13,0.20789145
ORD01546,2021-03-15,Reliance Logistics,Jaipur,Pune,Textiles,Road,1294.5,6,6,0,406935.64,2097,,0,0.0,32.2,11.9,0,0,0.0,0.0,0.256,0.918,0.328,2,0.885,0.0,2.5714285714285716,3.9285714285714284,0.0,4.0,2,9,7,13,0.5656421
ORD00632,2021-03-24,ONGC Supplies,Jaipur,Mumbai,Textiles,Air,888.7,2,11,9,152940.82,3205,Political Unrest,1,0.0,32.8,17.8,0,0,0.0,0.0,0.396,0.936,0.571,4,0.552,0.0,3.4285714285714284,4.142857142857143,0.0,0.0,0,9,7,11,0.31673536
ORD00632,2021-03-24,ONGC Supplies,Jaipur,Mumbai,Textiles,Air,938.4,3,12,9,152940.82,3205,Political Unrest,1,0.0,32.8,17.8,0,0,0.0,0.0,0.449,0.469,0.239,1,0.429,0.0,3.4285714285714284,3.9285714285714284,9.0,0.0,0,9,7,11,0.33664146
ORD00632,2021-03-24,ONGC Supplies,Jaipur,Mumbai,Textiles,Air,950.6,3,5,2,152940.82,3205,Political Unrest,1,0.0,32.8,17.8,0,0,0.0,0.0,0.445,0.738,0.381,5,0.441,0.0,3.4285714285714284,4.071428571428571,9.0,9.0,0,9,7,11,0.8499263
ORD00632,2021-03-24,ONGC Supplies,Jaipur,Mumbai,Textiles,Air,909.7,2,5,3,152940.82,3205,Political Unrest,1,0.0,32.8,17.8,0,0,0.0,0.0,0.272,0.922,0.508,3,0.805,0.0,3.857142857142857,4.285714285714286,2.0,9.0,0,9,7,11,0.7982462
ORD01339,2021-04-03,Tata Suppliers Pvt Ltd,Jaipur,Delhi,Electronics,Air,232.7,2,2,0,193114.42,3450,,0,0.0,34.7,16.1,0,0,0.0,0.0,0.487,0.681,0.257,5,0.321,0.0,3.2857142857142856,4.214285714285714,3.0,2.0,0,3,7,4,0.4869196
ORD01339,2021-04-03,Tata Suppliers Pvt Ltd,Jaipur,Delhi,Electronics,Air,239.2,2,3,1,193114.42,3450,,0,0.0,34.7,16.1,0,0,0.0,0.0,0.316,0.996,0.362,3,0.674,0.0,3.4285714285714284,4.071428571428571,0.0,3.0,0,3,7,4,0.4300993
ORD01339,2021-04-03,Tata Suppliers Pvt Ltd,Jaipur,Delhi,Electronics,Air,235.9,2,3,1,193114.42,3450,,0,0.0,34.7,16.1,0,0,0.0,0.0,0.405,0.58,0.323,0,0.524,0.0,3.5714285714285716,3.0714285714285716,1.0,0.0,0,3,7,4,0.42828903
ORD01339,2021-04-03,Tata Suppliers Pvt Ltd,Jaipur,Delhi,Electronics,Air,246.1,2,4,2,193114.42,3450,,0,0.0,34.7,16.1,0,0,0.0,0.0,0.273,0.988,0.332,1,0.519,0.0,2.5714285714285716,3.0,1.0,1.0,0,3,7,4,0.47701132
ORD01874,2021-04-05,Tata Suppliers Pvt Ltd,Jaipur,Kanpur,Electronics,Air,439.2,2,2,0,381444.01,4407,,0,0.0,39.4,21.1,0,0,0.0,0.0,0.487,0.681,0.257,5,0.321,0.0,1.2857142857142858,2.357142857142857,2.0,1.0,0,3,7,8,0.513994
ORD01874,2021-04-05,Tata Suppliers Pvt Ltd,Jaipur,Kanpur,Electronics,Air,453.9,2,3,1,381444.01,4407,,0,0.0,39.4,21.1,0,0,0.0,0.0,0.316,0.996,0.362,3,0.674,0.0,1.1428571428571428,2.2857142857142856,0.0,2.0,0,3,7,8,0.4879334
ORD01874,2021-04-05,Tata Suppliers Pvt Ltd,Jaipur,Kanpur,Electronics,Air,449.2,2,2,0,381444.01,4407,,0,0.0,39.4,21.1,0,0,0.0,0.0,0.405,0.58,0.323,0,0.524,0.0,0.7142857142857143,2.2857142857142856,1.0,0.0,0,3,7,8,0.3936051
ORD01874,2021-04-05,Tata Suppliers Pvt Ltd,Jaipur,Kanpur,Electronics,Air,453.8,2,2,0,381444.01,4407,,0,0.0,39.4,21.1,0,0,0.0,0.0,0.273,0.988,0.332,1,0.519,0.0,0.7142857142857143,2.0,0.0,1.0,0,3,7,8,0.42254847
ORD00918,2021-04-10,GAIL Vendors,Jaipur,Indore,Chemical Compounds,Road,603.4,3,3,0,239249.73,2770,,0,0.0,36.3,15.2,0,0,0.0,0.0,0.183,0.841,0.123,0,0.766,0.0,0.5714285714285714,2.0,0.0,0.0,2,2,7,6,0.4485657
ORD00918,2021-04-10,GAIL Vendors,Jaipur,Indore,Chemical Compounds,Road,607.1,3,5,2,239249.73,2770,,0,0.0,36.3,15.2,0,0,0.0,0.0,0.29,0.8,0.363,1,0.768,0.0,0.7142857142857143,2.142857142857143,0.0,0.0,2,2,7,6,0.3489341
ORD00918,2021-04-10,GAIL Vendors,Jaipur,Indore,Chemical Compounds,Road,627.8,3,8,5,239249.73,2770,,0,0.0,36.3,15.2,0,0,0.0,0.0,0.387,0.578,0.242,3,0.595,0.0,1.1428571428571428,1.8571428571428572,2.0,0.0,2,2,7,6,0.3544628
ORD00918,2021-04-10,GAIL Vendors,Jaipur,Indore,Chemical Compounds,Road,608.9,3,4,1,239249.73,2770,,0,0.0,36.3,15.2,0,0,0.0,0.0,0.401,0.404,0.452,4,0.851,0.0,1.2857142857142858,1.2857142857142858,5.0,2.0,2,2,7,6,0.5639796
ORD00969,2021-04-14,HCL Vendors,Jaipur,Lucknow,Automotive Parts,Road+Rail,599.8,3,4,1,456989.01,66,,0,0.0,37.3,15.3,0,0,0.0,0.0,0.447,0.791,0.421,3,0.343,1.0,1.2857142857142858,1.2142857142857142,1.0,5.0,3,1,7,10,0.7815166
ORD00969,2021-04-14,HCL Vendors,Jaipur,Lucknow,Automotive Parts,Road+Rail,638.9,3,4,1,456989.01,66,,0,0.0,37.3,15.3,0,0,0.0,0.0,0.295,0.947,0.349,4,0.738,1.0,1.4285714285714286,1.0714285714285714,1.0,1.0,3,1,7,10,0.4444581
ORD00969,2021-04-14,HCL Vendors,Jaipur,Lucknow,Automotive Parts,Road+Rail,643.5,2,2,0,456989.01,66,,0,0.0,37.3,15.3,0,0,0.0,0.0,0.436,0.407,0.31,2,0.663,1.0,1.4285714285714286,1.0714285714285714,1.0,1.0,3,1,7,10,0.31974527
ORD00969,2021-04-14,HCL Vendors,Jaipur,Lucknow,Automotive Parts,Road+Rail,624.8,3,3,0,456989.01,66,,0,0.0,37.3,15.3,0,0,0.0,0.0,0.432,0.664,0.298,4,0.465,1.0,1.4285714285714286,1.0,0.0,1.0,3,1,7,10,0.44591406
ORD00267,2021-04-19,BHEL Components,Jaipur,Nagpur,IT Hardware,Road,990.1,5,26,21,345393.88,1820,Heavy Rainfall,1,0.0,38.4,17.1,0,0,0.0,0.0,0.364,0.711,0.351,0,0.536,0.0,4.142857142857143,2.4285714285714284,0.0,0.0,2,5,7,12,0.5377625
ORD00267,2021-04-19,BHEL Components,Jaipur,Nagpur,IT Hardware,Road,1001.6,4,18,14,345393.88,1820,Heavy Rainfall,1,0.0,38.4,17.1,0,0,0.0,0.0,0.411,0.633,0.335,5,0.56,0.0,5.428571428571429,3.2857142857142856,21.0,0.0,2,5,7,12,0.752972
ORD00267,2021-04-19,BHEL Components,Jaipur,Nagpur,IT Hardware,Road,998.7,4,26,22,345393.88,1820,Heavy Rainfall,1,0.0,38.4,17.1,0,0,0.0,0.0,0.562,0.649,0.344,5,0.344,0.0,8.428571428571429,4.857142857142857,14.0,21.0,2,5,7,12,0.92484736
ORD00267,2021-04-19,BHEL Components,Jaipur,Nagpur,IT Hardware,Road,975.3,5,22,17,345393.88,1820,Heavy Rainfall,1,0.0,38.4,17.1,0,0,0.0,0.0,0.305,0.98,0.399,0,0.529,0.0,10.714285714285714,6.0,22.0,14.0,2,5,7,12,0.84657556
ORD01739,2021-04-21,Reliance Logistics,Jaipur,Chennai,Electronics,Road+Rail,2028.1,7,7,0,417809.14,765,,0,0.0,33.2,32.4,0,0,0.0,0.0,0.202,0.924,0.169,0,0.66,0.0,10.571428571428571,6.0,17.0,22.0,3,3,7,3,0.79365873
ORD01739,2021-04-21,Reliance Logistics,Jaipur,Chennai,Electronics,Road+Rail,1897.6,6,8,2,417809.14,765,,0,0.0,33.2,32.4,0,0,0.0,0.0,0.355,0.684,0.374,0,0.531,0.0,10.857142857142858,6.142857142857143,0.0,17.0,3,3,7,3,0.69913685
ORD01739,2021-04-21,Reliance Logistics,Jaipur,Chennai,Electronics,Road+Rail,2033.2,5,5,0,417809.14,765,,0,0.0,33.2,32.4,0,0,0.0,0.0,0.281,0.748,0.358,3,0.825,0.0,10.857142857142858,6.142857142857143,2.0,0.0,3,3,7,3,0.44022578
ORD01739,2021-04-21,Reliance Logistics,Jaipur,Chennai,Electronics,Road+Rail,2048.5,6,6,0,417809.14,765,,0,0.0,33.2,32.4,0,0,0.0,0.0,0.256,0.918,0.328,2,0.885,0.0,7.857142857142857,6.0,0.0,2.0,3,3,7,3,0.3838417
ORD01417,2021-04-29,Indian Oil Logistics,Jaipur,Hyderabad,FMCG,Road+Rail,1338.4,5,16,11,477882.02,3272,Strike,1,0.0,40.2,16.6,0,0,0.0,0.0,0.364,0.902,0.321,4,0.643,0.0,7.428571428571429,6.428571428571429,0.0,0.0,3,4,7,5,0.46951002
ORD01417,2021-04-29,Indian Oil Logistics,Jaipur,Hyderabad,FMCG,Road+Rail,1327.7,5,7,2,477882.02,3272,Strike,1,0.0,40.2,16.6,0,0,0.0,0.0,0.387,0.988,0.455,4,0.381,0.0,4.571428571428571,6.5,11.0,0.0,3,4,7,5,0.5390973
ORD01417,2021-04-29,Indian Oil Logistics,Jaipur,Hyderabad,FMCG,Road+Rail,1285.9,4,12,8,477882.02,3272,Strike,1,0.0,40.2,16.6,0,0,0.0,0.0,0.4,0.771,0.506,3,0.581,0.0,3.2857142857142856,7.0,2.0,11.0,3,4,7,5,0.82224804
ORD01417,2021-04-29,Indian Oil Logistics,Jaipur,Hyderabad,FMCG,Road+Rail,1276.3,5,13,8,477882.02,3272,Strike,1,0.0,40.2,16.6,0,0,0.0,0.0,0.352,0.747,0.446,4,0.937,0.0,4.428571428571429,7.5,8.0,2.0,3,4,7,5,0.5053241
ORD00854,2021-05-02,Wipro Procurement,Jaipur,Pune,IT Hardware,Rail,1069.5,3,11,8,217622.38,2013,Political Unrest,1,0.0,35.9,17.3,0,0,0.0,0.0,0.501,0.459,0.349,3,0.305,0.0,5.285714285714286,8.071428571428571,8.0,8.0,1,5,7,13,0.6425282
ORD00854,2021-05-02,Wipro Procurement,Jaipur,Pune,IT Hardware,Rail,1126.0,3,11,8,217622.38,2013,Political Unrest,1,0.0,35.9,17.3,0,0,0.0,0.0,0.503,0.456,0.453,4,0.599,0.0,6.428571428571429,8.642857142857142,8.0,8.0,1,5,7,13,0.7595125
ORD00854,2021-05-02,Wipro Procurement,Jaipur,Pune,IT Hardware,Rail,1061.5,3,5,2,217622.38,2013,Political Unrest,1,0.0,35.9,17.3,0,0,0.0,0.0,0.369,0.992,0.245,3,0.391,0.0,6.714285714285714,7.285714285714286,8.0,8.0,1,5,7,13,0.7301078
ORD00854,2021-05-02,Wipro Procurement,Jaipur,Pune,IT Hardware,Rail,1090.8,3,5,2,217622.38,2013,Political Unrest,1,0.0,35.9,17.3,0,0,0.0,0.0,0.33,0.594,0.444,2,0.777,0.0,5.428571428571429,6.428571428571429,2.0,8.0,1,5,7,13,0.6740357
ORD01819,2021-05-06,Larsen & Toubro Supply,Jaipur,Kolkata,Raw Materials,Rail,1575.7,5,7,2,141704.15,747,Flood,1,0.0,39.0,28.0,0,0,0.0,0.0,0.293,0.62,0.37,2,0.89,0.0,5.428571428571429,5.0,2.0,2.0,1,8,7,9,0.4151509
ORD01819,2021-05-06,Larsen & Toubro Supply,Jaipur,Kolkata,Raw Materials,Rail,1565.6,5,10,5,141704.15,747,Flood,1,0.0,39.0,28.0,0,0,0.0,0.0,0.442,0.609,0.267,5,0.434,0.0,5.0,4.142857142857143,2.0,2.0,1,8,7,9,0.30499008
ORD01819,2021-05-06,Larsen & Toubro Supply,Jaipur,Kolkata,Raw Materials,Rail,1495.8,4,9,5,141704.15,747,Flood,1,0.0,39.0,28.0,0,0,0.0,0.0,0.396,0.644,0.532,4,0.88,0.0,4.571428571428571,4.5,5.0,2.0,1,8,7,9,0.45641464
ORD01819,2021-05-06,Larsen & Toubro Supply,Jaipur,Kolkata,Raw Materials,Rail,1581.5,5,12,7,141704.15,747,Flood,1,0.0,39.0,28.0,0,0,0.0,0.0,0.42,0.606,0.446,1,0.643,0.0,4.428571428571429,4.857142857142857,5.0,5.0,1,8,7,9,0.7264445
ORD00255,2021-05-16,HCL Vendors,Jaipur,Lucknow,Automotive Parts,Rail,579.4,2,4,2,17999.64,2909,,0,0.0,38.0,16.2,0,0,0.0,0.0,0.447,0.791,0.421,3,0.343,0.0,3.5714285714285716,5.0,7.0,5.0,1,1,7,10,0.7072536
ORD00255,2021-05-16,HCL Vendors,Jaipur,Lucknow,Automotive Parts,Rail,613.2,3,6,3,17999.64,2909,,0,0.0,38.0,16.2,0,0,0.0,0.0,0.295,0.947,0.349,4,0.738,0.0,3.7142857142857144,5.214285714285714,2.0,7.0,1,1,7,10,0.724424
ORD00255,2021-05-16,HCL Vendors,Jaipur,Lucknow,Automotive Parts,Rail,607.4,3,3,0,17999.64,2909,,0,0.0,38.0,16.2,0,0,0.0,0.0,0.436,0.407,0.31,2,0.663,0.0,3.4285714285714284,4.428571428571429,3.0,2.0,1,1,7,10,0.52235746
ORD00255,2021-05-16,HCL Vendors,Jaipur,Lucknow,Automotive Parts,Rail,578.3,2,3,1,17999.64,2909,,0,0.0,38.0,16.2,0,0,0.0,0.0,0.432,0.664,0.298,4,0.465,0.0,3.2857142857142856,4.357142857142857,0.0,3.0,1,1,7,10,0.45145476
ORD00225,2021-05-17,Infosys Supply Co,Jaipur,Pune,Textiles,Air,975.0,3,5,2,418236.7,196,Strike,1,0.0,33.9,24.1,0,0,0.0,0.0,0.321,0.89,0.349,0,0.413,0.0,2.857142857142857,3.9285714285714284,1.0,0.0,0,9,7,13,0.42236933
ORD00225,2021-05-17,Infosys Supply Co,Jaipur,Pune,Textiles,Air,942.4,3,5,2,418236.7,196,Strike,1,0.0,33.9,24.1,0,0,0.0,0.0,0.34,0.405,0.451,2,0.907,0.0,2.4285714285714284,3.5,2.0,1.0,0,9,7,13,0.38782007
ORD00225,2021-05-17,Infosys Supply Co,Jaipur,Pune,Textiles,Air,938.2,3,9,6,418236.7,196,Strike,1,0.0,33.9,24.1,0,0,0.0,0.0,0.367,0.733,0.301,4,0.568,0.0,2.2857142857142856,3.357142857142857,2.0,2.0,0,9,7,13,0.5343584
ORD00225,2021-05-17,Infosys Supply Co,Jaipur,Pune,Textiles,Air,946.3,2,8,6,418236.7,196,Strike,1,0.0,33.9,24.1,0,0,0.0,0.0,0.501,0.507,0.138,5,0.536,0.0,2.857142857142857,3.2142857142857144,6.0,2.0,0,9,7,13,0.5947952
ORD01184,2021-05-25,Tata Suppliers Pvt Ltd,Jaipur,Indore,IT Hardware,Rail,547.7,3,3,0,451757.94,4432,,0,0.0,37.0,15.3,0,0,0.0,0.0,0.487,0.681,0.257,5,0.321,0.0,2.4285714285714284,3.0714285714285716,6.0,6.0,1,5,7,6,0.75454307
ORD01184,2021-05-25,Tata Suppliers Pvt Ltd,Jaipur,Indore,IT Hardware,Rail,558.0,3,5,2,451757.94,4432,,0,0.0,37.0,15.3,0,0,0.0,0.0,0.316,0.996,0.362,3,0.674,0.0,2.7142857142857144,3.0714285714285716,0.0,6.0,1,5,7,6,0.7546775
ORD01184,2021-05-25,Tata Suppliers Pvt Ltd,Jaipur,Indore,IT Hardware,Rail,539.7,3,5,2,451757.94,4432,,0,0.0,37.0,15.3,0,0,0.0,0.0,0.405,0.58,0.323,0,0.524,0.0,2.857142857142857,3.0714285714285716,2.0,0.0,1,5,7,6,0.42391074
ORD01184,2021-05-25,Tata Suppliers Pvt Ltd,Jaipur,Indore,IT Hardware,Rail,538.0,3,5,2,451757.94,4432,,0,0.0,37.0,15.3,0,0,0.0,0.0,0.273,0.988,0.332,1,0.519,0.0,2.857142857142857,2.857142857142857,2.0,2.0,1,5,7,6,0.41132882
ORD00010,2021-05-27,HCL Vendors,Jaipur,Bangalore,IT Hardware,Rail,1714.5,5,11,6,202703.25,1806,Political Unrest,1,0.0,39.2,21.0,0,0,0.0,0.0,0.447,0.791,0.421,3,0.343,0.0,3.4285714285714284,2.9285714285714284,2.0,2.0,1,5,7,1,0.609274
ORD00010,2021-05-27,HCL Vendors,Jaipur,Bangalore,IT Hardware,Rail,1842.4,5,10,5,202703.25,1806,Political Unrest,1,0.0,39.2,21.0,0,0,0.0,0.0,0.295,0.947,0.349,4,0.738,0.0,3.2857142857142856,2.7857142857142856,6.0,2.0,1,5,7,1,0.5638174
ORD00010,2021-05-27,HCL Vendors,Jaipur,Bangalore,IT Hardware,Rail,1755.5,5,19,14,202703.25,1806,Political Unrest,1,0.0,39.2,21.0,0,0,0.0,0.0,0.436,0.407,0.31,2,0.663,0.0,4.428571428571429,3.642857142857143,5.0,6.0,1,5,7,1,0.7289363
ORD00010,2021-05-27,HCL Vendors,Jaipur,Bangalore,IT Hardware,Rail,1777.4,5,12,7,202703.25,1806,Political Unrest,1,0.0,39.2,21.0,0,0,0.0,0.0,0.432,0.664,0.298,4,0.465,0.0,5.428571428571429,3.9285714285714284,14.0,5.0,1,5,7,1,0.7250432
ORD01579,2021-05-30,BHEL Components,Jaipur,Kolkata,Industrial Machinery,Air,1326.3,3,3,0,16949.22,3314,,0,0.0,39.5,16.3,0,0,-0.601,1.0,0.364,0.711,0.351,0,0.536,0.0,5.142857142857143,3.9285714285714284,7.0,14.0,0,6,7,9,0.8109952
ORD01579,2021-05-30,BHEL Components,Jaipur,Kolkata,Industrial Machinery,Air,1345.6,3,3,0,16949.22,3314,,0,0.0,39.5,16.3,0,0,-0.601,1.0,0.411,0.633,0.335,5,0.56,0.0,4.857142857142857,3.857142857142857,0.0,7.0,0,6,7,9,0.6930364
ORD01579,2021-05-30,BHEL Components,Jaipur,Kolkata,Industrial Machinery,Air,1370.6,4,4,0,16949.22,3314,,0,0.0,39.5,16.3,0,0,-0.601,1.0,0.562,0.649,0.344,5,0.344,0.0,4.571428571428571,3.7142857142857144,0.0,0.0,0,6,7,9,0.34890494
ORD01579,2021-05-30,BHEL Components,Jaipur,Kolkata,Industrial Machinery,Air,1319.4,2,2,0,16949.22,3314,,0,0.0,39.5,16.3,0,0,-0.601,1.0,0.305,0.98,0.399,0,0.529,0.0,3.7142857142857144,3.5714285714285716,0.0,0.0,0,6,7,9,0.26879916
ORD00322,2021-06-01,Bajaj Materials,Jaipur,Mumbai,Pharmaceuticals,Rail,1011.9,3,17,14,20385.64,3322,Accident,1,4.0,37.9,21.4,0,0,0.0,0.0,0.447,0.414,0.326,4,0.855,0.0,5.0,4.142857142857143,0.0,0.0,1,7,7,11,0.4579857
ORD00322,2021-06-01,Bajaj Materials,Jaipur,Mumbai,Pharmaceuticals,Rail,1092.7,3,18,15,20385.64,3322,Accident,1,4.0,37.9,21.4,0,0,0.0,0.0,0.301,0.793,0.451,2,0.837,0.0,5.142857142857143,4.785714285714286,14.0,0.0,1,7,7,11,0.44672155
ORD00322,2021-06-01,Bajaj Materials,Jaipur,Mumbai,Pharmaceuticals,Rail,1068.2,3,14,11,20385.64,3322,Accident,1,4.0,37.9,21.4,0,0,0.0,0.0,0.438,0.621,0.319,3,0.583,0.0,5.714285714285714,5.571428571428571,15.0,14.0,1,7,7,11,0.87678826
ORD00322,2021-06-01,Bajaj Materials,Jaipur,Mumbai,Pharmaceuticals,Rail,1103.6,3,12,9,20385.64,3322,Accident,1,4.0,37.9,21.4,0,0,0.0,0.0,0.403,0.543,0.428,1,0.65,0.0,7.0,6.071428571428571,11.0,15.0,1,7,7,11,0.81695646
ORD00315,2021-06-04,Wipro Procurement,Jaipur,Hyderabad,Electronics,Road+Rail,1312.3,5,10,5,380669.93,3092,Flood,1,0.3,35.0,8.0,0,0,0.0,0.0,0.501,0.459,0.349,3,0.305,0.0,7.714285714285714,6.285714285714286,9.0,11.0,3,3,7,5,0.6868177
ORD00315,2021-06-04,Wipro Procurement,Jaipur,Hyderabad,Electronics,Road+Rail,1331.4,5,11,6,380669.93,3092,Flood,1,0.3,35.0,8.0,0,0,0.0,0.0,0.503,0.456,0.453,4,0.599,0.0,8.571428571428571,6.571428571428571,5.0,9.0,3,3,7,5,0.61899173
ORD00315,2021-06-04,Wipro Procurement,Jaipur,Hyderabad,Electronics,Road+Rail,1340.8,4,14,10,380669.93,3092,Flood,1,0.3,35.0,8.0,0,0,0.0,0.0,0.369,0.992,0.245,3,0.391,0.0,10.0,6.857142857142857,6.0,5.0,3,3,7,5,0.56009364
ORD00315,2021-06-04,Wipro Procurement,Jaipur,Hyderabad,Electronics,Road+Rail,1303.8,4,18,14,380669.93,3092,Flood,1,0.3,35.0,8.0,0,0,0.0,0.0,0.33,0.594,0.444,2,0.777,0.0,10.0,7.5,10.0,6.0,3,3,7,5,0.6463177
ORD01627,2021-06-06,Larsen & Toubro Supply,Jaipur,Hyderabad,FMCG,Air,1146.7,3,4,1,370621.06,3343,,0,0.0,37.2,14.2,0,0,0.0,0.0,0.293,0.62,0.37,2,0.89,0.0,8.0,6.571428571428571,14.0,10.0,0,4,7,5,0.7372862
ORD01627,2021-06-06,Larsen & Toubro Supply,Jaipur,Hyderabad,FMCG,Air,1078.5,2,4,2,370621.06,3343,,0,0.0,37.2,14.2,0,0,0.0,0.0,0.442,0.609,0.267,5,0.434,0.0,6.714285714285714,6.214285714285714,1.0,14.0,0,4,7,5,0.74519974
ORD01627,2021-06-06,Larsen & Toubro Supply,Jaipur,Hyderabad,FMCG,Air,1081.1,2,2,0,370621.06,3343,,0,0.0,37.2,14.2,0,0,0.0,0.0,0.396,0.644,0.532,4,0.88,0.0,5.428571428571429,6.214285714285714,2.0,1.0,0,4,7,5,0.5010782
ORD01627,2021-06-06,Larsen & Toubro Supply,Jaipur,Hyderabad,FMCG,Air,1114.6,2,3,1,370621.06,3343,,0,0.0,37.2,14.2,0,0,0.0,0.0,0.42,0.606,0.446,1,0.643,0.0,4.857142857142857,6.285714285714286,0.0,2.0,0,4,7,5,0.35586798
ORD00875,2021-06-12,Bajaj Materials,Jaipur,Nagpur,Textiles,Air,698.2,2,3,1,8684.44,1178,,0,0.0,39.9,23.8,0,0,0.0,0.0,0.447,0.414,0.326,4,0.855,0.0,4.142857142857143,6.357142857142857,1.0,0.0,0,9,7,12,0.44175616
ORD00875,2021-06-12,Bajaj Materials,Jaipur,Nagpur,Textiles,Air,758.1,2,4,2,8684.44,1178,,0,0.0,39.9,23.8,0,0,0.0,0.0,0.301,0.793,0.451,2,0.837,0.0,3.0,6.5,1.0,1.0,0,9,7,12,0.49261746
ORD00875,2021-06-12,Bajaj Materials,Jaipur,Nagpur,Textiles,Air,726.4,2,2,0,8684.44,1178,,0,0.0,39.9,23.8,0,0,0.0,0.0,0.438,0.621,0.319,3,0.583,0.0,1.0,5.5,2.0,1.0,0,9,7,12,0.53573626
ORD00875,2021-06-12,Bajaj Materials,Jaipur,Nagpur,Textiles,Air,752.7,2,3,1,8684.44,1178,,0,0.0,39.9,23.8,0,0,0.0,0.0,0.403,0.543,0.428,1,0.65,0.0,1.0,4.5,0.0,2.0,0,9,7,12,0.4701176
ORD00198,2021-06-16,BHEL Components,Jaipur,Bhopal,Chemical Compounds,Air,452.7,2,2,0,355826.2,2465,,0,2.3,34.6,19.5,0,0,0.0,0.0,0.364,0.711,0.351,0,0.536,0.0,0.7142857142857143,3.7142857142857144,1.0,0.0,0,2,7,2,0.35809654
ORD00198,2021-06-16,BHEL Components,Jaipur,Bhopal,Chemical Compounds,Air,458.9,2,2,0,355826.2,2465,,0,2.3,34.6,19.5,0,0,0.0,0.0,0.411,0.633,0.335,5,0.56,0.0,0.7142857142857143,3.0714285714285716,0.0,1.0,0,2,7,2,0.48131725
ORD00198,2021-06-16,BHEL Components,Jaipur,Bhopal,Chemical Compounds,Air,422.5,2,4,2,355826.2,2465,,0,2.3,34.6,19.5,0,0,0.0,0.0,0.562,0.649,0.344,5,0.344,0.0,0.8571428571428571,2.857142857142857,0.0,0.0,0,2,7,2,0.43759856
ORD00198,2021-06-16,BHEL Components,Jaipur,Bhopal,Chemical Compounds,Air,433.1,2,4,2,355826.2,2465,,0,2.3,34.6,19.5,0,0,0.0,0.0,0.305,0.98,0.399,0,0.529,0.0,1.0,2.5714285714285716,2.0,0.0,0,2,7,2,0.40678248
